	text	id	created_at	reply_settings	edit_history_tweet_ids	conversation_id	referenced_tweets	author_id	lang	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
5033	RT @Voice_OfReality: #liberalismisamentaldisease Before Obama there wasn't a lot of difference between most dems and Republicans. Obama cha…	1633649066117660672	2023-03-09T02:01:03.000Z	everyone	['1633649066117660672']	1633649066117660672	[{'type': 'retweeted', 'id': '1633151690571411459'}]	1624415738550157315	en	32	0	0	0	0		
5034	RT @mandtfarm: Saying the CIA/Obama/Biden protects America is like saying a fast growing malignant tumor improves your health. https://t.co…	1633649062749655042	2023-03-09T02:01:02.000Z	everyone	['1633649062749655042']	1633649062749655042	[{'type': 'retweeted', 'id': '1632521105524047872'}]	1592009415032557569	en	23	0	0	0	0		
5035	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649056600793090	2023-03-09T02:01:01.000Z	everyone	['1633649056600793090']	1633649056600793090	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1394817087735058438	en	3320	0	0	0	0		
5036	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649056361717760	2023-03-09T02:01:01.000Z	everyone	['1633649056361717760']	1633649056361717760	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1252650084	en	3320	0	0	0	0		
5037	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649049596473344	2023-03-09T02:00:59.000Z	everyone	['1633649049596473344']	1633649049596473344	[{'type': 'retweeted', 'id': '1633625411845345280'}]	3888462380	en	3320	0	0	0	0		
5038	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649046509215748	2023-03-09T02:00:59.000Z	everyone	['1633649046509215748']	1633649046509215748	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1549113008252563456	en	3320	0	0	0	0		
5039	RT @MichelleObama: This #InternationalWomensDay, I hope you’ll read my piece with Amal Clooney and @MelindaGates in @TIME about how we’re w…	1633649042004615168	2023-03-09T02:00:58.000Z	everyone	['1633649042004615168']	1633649042004615168	[{'type': 'retweeted', 'id': '1633467831319769089'}]	1445141763795177475	en	1233	0	0	0	0		
5040	@freetobeme6854 @smooth_runner I'll bet you a million dollars he voted for Obama AND he's an Independent	1633649015710531584	2023-03-09T02:00:51.000Z	everyone	['1633649015710531584']	1633517796779859973	[{'type': 'replied_to', 'id': '1633648695093731330'}]	1123425605570244608	en	0	1	0	0	12	1525827008969711621	
5041	@kylenabecker Obama gave me the chills during his two terms. I knew he was evil and I was relieved to finally be done with him when Trump won. Little did I know Obama wasn't going away. He's always been behind the scenes.	1633649015559684096	2023-03-09T02:00:51.000Z	everyone	['1633649015559684096']	1633569433007341568	[{'type': 'replied_to', 'id': '1633569433007341568'}]	1518840027932811264	en	0	0	0	0	1	321954654	
5042	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649015165431808	2023-03-09T02:00:51.000Z	everyone	['1633649015165431808']	1633649015165431808	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1585969774705737735	en	3320	0	0	0	0		
5043	RT @TheRichFromCali: Michelle and Barack Obama out class Donald and Melania any day, ♥️ if you agree https://t.co/6cUn3ifuS0	1633649012866678785	2023-03-09T02:00:51.000Z	everyone	['1633649012866678785']	1633649012866678785	[{'type': 'retweeted', 'id': '1633486586968166400'}]	1325584042541117440	en	772	0	0	0	0		
5044	RT @OccupyDemocrats: BREAKING: Michelle Obama, Amal Clooney, and Melinda French Gates team up like the Avengers to pen an op-ed demanding a…	1633649004998283265	2023-03-09T02:00:49.000Z	everyone	['1633649004998283265']	1633649004998283265	[{'type': 'retweeted', 'id': '1633555456559030272'}]	1080132296240521217	en	748	0	0	0	0		
5045	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633649001999245315	2023-03-09T02:00:48.000Z	everyone	['1633649001999245315']	1633649001999245315	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1519390265445859336	en	3320	0	0	0	0		
5046	RT @nfscweizhen: Sadly, the Lockheed Martin F-22 production line in Marietta, Georgia was shut down early in 2012 because Obama didn’t thin…	1633648993971458048	2023-03-09T02:00:46.000Z	everyone	['1633648993971458048']	1633648993971458048	[{'type': 'retweeted', 'id': '1632940216284753927'}]	1524620848644374528	en	11	0	0	0	0		
5047	"RT @modap_: The Last time Lionel Messi won a Champions league, A Thread

-Xavi was a player 
-Wenger was coaching Arsenal
-Guardiola coache…"	1633648990825717760	2023-03-09T02:00:45.000Z	everyone	['1633648990825717760']	1633648990825717760	[{'type': 'retweeted', 'id': '1633586813712343041'}]	1291586785085095937	en	660	0	0	0	0		
5048	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648989278208000	2023-03-09T02:00:45.000Z	everyone	['1633648989278208000']	1633648989278208000	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1150435380694413312	en	3320	0	0	0	0		
5049	RT @TimInHonolulu: I have a theory that when Flynn was passed over by  Obama and forced to retire a three start resulting in a big loss of…	1633648988271546369	2023-03-09T02:00:45.000Z	everyone	['1633648988271546369']	1633648988271546369	[{'type': 'retweeted', 'id': '1633565367426752518'}]	394203058	en	136	0	0	0	0		
5050	@SenSchumer You are just dying inside that the big lie being told were all the BS make-believe things Democrats have been saying for decades. Every time you open your mouth, either a lie or Obama's spooge comes out.	1633648987994484736	2023-03-09T02:00:45.000Z	everyone	['1633648987994484736']	1633534991274475521	[{'type': 'replied_to', 'id': '1633534991274475521'}]	1599904739109609472	en	0	1	1	0	14	17494010	
5051	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1633648987776458755	2023-03-09T02:00:45.000Z	everyone	['1633648987776458755']	1633648987776458755	[{'type': 'retweeted', 'id': '1320412175421394947'}]	33014006	en	6758	0	0	0	0		
5052	"RT @NormaIPresident: Michelle Obama, Laura Bush, Hillary Clinton, Barbara Bush, and Rosalynn Carter. 25th April, 2013.

Happy National Wome…"	1633648982218907648	2023-03-09T02:00:43.000Z	everyone	['1633648982218907648']	1633648982218907648	[{'type': 'retweeted', 'id': '1633487648311443456'}]	718929753567293441	en	52	0	0	0	0		
5053	@Allvol69 @Jim_Jordan If Obama prices were high to you, Reagan prices would’ve killed you.	1633648979882971137	2023-03-09T02:00:43.000Z	everyone	['1633648979882971137']	1633577349361926147	[{'type': 'replied_to', 'id': '1633578463767527426'}]	1260411014601818112	en	0	0	0	0	1	1442986797722750979	
5054	@BrendanBennett_ Obama next to Farrakhan is hilarious too	1633648968692269057	2023-03-09T02:00:40.000Z	everyone	['1633648968692269057']	1633645674792210432	[{'type': 'replied_to', 'id': '1633647910028996610'}]	3291632810	en	0	1	1	0	11	4890602881	
5055	"RT @Tigraway14myd: @JosepBorrellF
+130K gang rapped women, girls and children of Tigray are left with out reliable justice. Therefore, on t…"	1633648963290279936	2023-03-09T02:00:39.000Z	everyone	['1633648963290279936']	1633648963290279936	[{'type': 'retweeted', 'id': '1633640926936731648'}]	1512015487034880005	en	23	0	0	0	0		
5056	RT @thehill: Michelle Obama, Amal Clooney, Melinda French Gates collaborate on anti-child marriage op-ed https://t.co/7cJOnoJGsY https://t.…	1633648957472620544	2023-03-09T02:00:37.000Z	everyone	['1633648957472620544']	1633648957472620544	[{'type': 'retweeted', 'id': '1633647023181410306'}]	74215660	en	14	0	0	0	0		
5057	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648952946958337	2023-03-09T02:00:36.000Z	everyone	['1633648952946958337']	1633648952946958337	[{'type': 'retweeted', 'id': '1633625411845345280'}]	829806214636769281	en	3320	0	0	0	0		
5058	"RT @JudicialWatch: ""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead e…"	1633648949566541824	2023-03-09T02:00:35.000Z	everyone	['1633648949566541824']	1633648949566541824	[{'type': 'retweeted', 'id': '1633648806506950656'}]	875065271018414080	en	105	0	0	0	0		
5059	@KnowlesYves @GenFlynn @GovRonDeSantis @LauraLoomer He proves Obama was right about him.  What a disappointment 😞!	1633648949008498689	2023-03-09T02:00:35.000Z	everyone	['1633648949008498689']	1633476399301378049	[{'type': 'replied_to', 'id': '1633629853483188225'}]	784881611422703616	en	0	0	1	0	8	1145467229108088832	
5060	I thought he was Barack Obama and I was so confused of why everyone was commenting among us… https://t.co/3YqCmWOBs6	1633648944420110337	2023-03-09T02:00:34.000Z	everyone	['1633648944420110337']	1633648944420110337	[{'type': 'quoted', 'id': '1633532695438319634'}]	1413631787842957313	en	0	0	0	0	32		
5061	EURWeb Michelle Obama Opens Up About Her ‘Uncontrollable Sobbing’ on Day of Trump’s Inauguration | VIDEO https://t.co/RaOHXYe9jD	1633648944004710400	2023-03-09T02:00:34.000Z	everyone	['1633648944004710400']	1633648944004710400		47992240	en	0	0	0	0	3		
5062	RT @paulsperry_: No, @KenBurns of PBS didn't pump more than $30,000 into Biden's campaign just b/c he hated President Trump. He also gave t…	1633648942574346246	2023-03-09T02:00:34.000Z	everyone	['1633648942574346246']	1633648942574346246	[{'type': 'retweeted', 'id': '1633619640315150339'}]	119413988	en	268	0	0	0	0		
5063	@laoisinhowell @AnimalsRockOn @RepMTG Lmao OMG did you seriously say that??? Come on you people are that stupid are you??? Obama took over from Bush and we were in a recession do you even think before you write sumbass shit? https://t.co/OowqBThdP6	1633648941538373632	2023-03-09T02:00:34.000Z	everyone	['1633648941538373632']	1633641062634774534	[{'type': 'replied_to', 'id': '1633645222788734977'}]	1506765028246048768	en	0	0	1	0	10	1636677950	
5064	RT @ernaldobonitto1: @LisaMarieBoothe Not too long ago, the likes of Jill Biden &amp; Michelle Obama, would be rebuked by  Women (ESPECIALLY bl…	1633648931677642752	2023-03-09T02:00:31.000Z	everyone	['1633648931677642752']	1633648931677642752	[{'type': 'retweeted', 'id': '1633597907457679361'}]	1581413398931247105	en	28	0	0	0	0		
5065	RT @JermynMan: If Joe Biden had one ounce of decency he would pardon the Shaman who was wringing convicted as arm and dangerous J6. Of cour…	1633648920269320192	2023-03-09T02:00:28.000Z	everyone	['1633648920269320192']	1633648920269320192	[{'type': 'retweeted', 'id': '1633647871999238149'}]	1447635232513937409	en	9	0	0	0	0		
5066	"When I was losing faith, Trump made me proud of my country again.

I’d just spent 8 years listening to the anti-American, hateful Obama regime talking about how horrible our country was. 

For that alone, I’ll never abandon Trump. https://t.co/U76IHR3EbX"	1633648920197726210	2023-03-09T02:00:28.000Z	everyone	['1633648920197726210']	1633648920197726210		1519020941438857219	en	0	0	0	0	0		
5067	"RT @modap_: The Last time Lionel Messi won a Champions league, A Thread

-Xavi was a player 
-Wenger was coaching Arsenal
-Guardiola coache…"	1633648918562062337	2023-03-09T02:00:28.000Z	everyone	['1633648918562062337']	1633648918562062337	[{'type': 'retweeted', 'id': '1633586813712343041'}]	755740225889046528	en	660	0	0	0	0		
5068	RT @PatriotKimmy: @hrkbenowen Why would she even talk about that?!   No class, no honor and not a Patriot!!  I was never proud of the Obama…	1633648902489485315	2023-03-09T02:00:24.000Z	everyone	['1633648902489485315']	1633648902489485315	[{'type': 'retweeted', 'id': '1632906582563627008'}]	1078653366	en	8	0	0	0	0		
5069	"RT @mrhoweitsdone: I think I speak for everyone when I say this:

I want Biden to fill out a March Madness bracket on ESPN like Obama.

Sho…"	1633648896831307776	2023-03-09T02:00:23.000Z	everyone	['1633648896831307776']	1633648896831307776	[{'type': 'retweeted', 'id': '1633584315966668802'}]	2429850010	en	1	0	0	0	0		
5070	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648890900631552	2023-03-09T02:00:21.000Z	everyone	['1633648890900631552']	1633648890900631552	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1615531471351021568	en	3320	0	0	0	0		
5071	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648887180435456	2023-03-09T02:00:21.000Z	everyone	['1633648887180435456']	1633648887180435456	[{'type': 'retweeted', 'id': '1633625411845345280'}]	776968715178946561	en	3320	0	0	0	0		
5072	"@joncoopertweets Putin took Crimea under Obama. 

Putin attack Ukraine under Biden because Biden lost to the Taliban in Afghanistan.

KKKDemocrats are the real traitors."	1633648880226033674	2023-03-09T02:00:19.000Z	everyone	['1633648880226033674']	1633495440686739457	[{'type': 'replied_to', 'id': '1633495440686739457'}]	276160079	en	0	1	0	0	35	27493883	
5073	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648870356811778	2023-03-09T02:00:17.000Z	everyone	['1633648870356811778']	1633648870356811778	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1375937605	en	3320	0	0	0	0		
5074	"""I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/QvKvhyq82N""
-Dora the Explorer"	1633648867966345217	2023-03-09T02:00:16.000Z	everyone	['1633648867966345217']	1633648867966345217		1467013353793101824	en	0	0	0	0	1		
5075	"RT @GeneralMCNews: Obama knew
Clinton knew
Biden knew
Comey knew
Brennan knew
McCabe knew
Strzok knew
Clapper knew
Schiff knew

FBI knew
DO…"	1633648864480690179	2023-03-09T02:00:15.000Z	everyone	['1633648864480690179']	1633648864480690179	[{'type': 'retweeted', 'id': '1633628195684507650'}]	1509507766351716354	en	12	0	0	0	0		
5076	RT @Cernovich: @elonmusk @SenSchumer Obama and other Democrats regularly meet with the Nation of Islam. How many people hyperventilating ab…	1633648855739772931	2023-03-09T02:00:13.000Z	everyone	['1633648855739772931']	1633648855739772931	[{'type': 'retweeted', 'id': '1633607258839072768'}]	462720322	en	106	0	0	0	0		
5077	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648847913099266	2023-03-09T02:00:11.000Z	everyone	['1633648847913099266']	1633648847913099266	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1585810464327569409	en	3320	0	0	0	0		
5078	RT @EladNehorai: Too many liberals are sleeping on rising fascism because of a few national political wins, just as they did when Obama was…	1633648843160993793	2023-03-09T02:00:10.000Z	everyone	['1633648843160993793']	1633648843160993793	[{'type': 'retweeted', 'id': '1633632434972663808'}]	425630394	en	338	0	0	0	0		
5079	@VerziehenOne @charliekirk11 @GOP All the other networks are part of the propaganda swamp. They would of hidden the tapes. Remember, Obama changed the laws so all your news is propaganda.	1633648841303134209	2023-03-09T02:00:10.000Z	everyone	['1633648841303134209']	1633488152580214786	[{'type': 'replied_to', 'id': '1633499364948680706'}]	14929582	en	0	0	0	0	1	97495835	
5080	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648823556878336	2023-03-09T02:00:05.000Z	everyone	['1633648823556878336']	1633648823556878336	[{'type': 'retweeted', 'id': '1633625411845345280'}]	781612019472621568	en	3320	0	0	0	0		
5081	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648823011614721	2023-03-09T02:00:05.000Z	everyone	['1633648823011614721']	1633648823011614721	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1344710812934537216	en	3320	0	0	0	0		
5082	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1633648816875540481	2023-03-09T02:00:04.000Z	everyone	['1633648816875540481']	1633648816875540481	[{'type': 'retweeted', 'id': '1633625411845345280'}]	16488644	en	3320	0	0	0	0		
5083	RT @BreitbartNews: Michelle Obama broke down into “uncontrollable sobbing” when Donald Trump became President. https://t.co/ThzEGjfNOM	1633648807475814401	2023-03-09T02:00:02.000Z	everyone	['1633648807475814401']	1633648807475814401	[{'type': 'retweeted', 'id': '1633282110944583680'}]	1626084262087630849	en	56	0	0	0	0		
5084	RT @TimInHonolulu: I have a theory that when Flynn was passed over by  Obama and forced to retire a three start resulting in a big loss of…	1633648807144505345	2023-03-09T02:00:02.000Z	everyone	['1633648807144505345']	1633648807144505345	[{'type': 'retweeted', 'id': '1633565367426752518'}]	825431014554083330	en	136	0	0	0	0		
5085	"""Trump would have been driven out of office by Deep State/Biden/Obama/Clinton gang if Judicial Watch hadn’t taken lead early on in exposing Russia hoax and the desperate effort to end “democracy” through Schiff-ty impeachments and political prosecutions,"" @TomFitton. https://t.co/eySWFqqq80"	1633648806506950656	2023-03-09T02:00:01.000Z	everyone	['1633648806506950656']	1633648806506950656		18247062	en	105	22	419	2	15390		
