	lang	reply_settings	author_id	created_at	referenced_tweets	conversation_id	id	text	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
948	en	everyone	704240354	2023-03-09T02:15:29.000Z	[{'type': 'retweeted', 'id': '1548038280259649536'}]	1633652695335575554	1633652695335575554	"RT @DerrickEvans_WV: Never before released footage of #Jan6 that I took. 

Received a fist bump from a police officer who never asked anyon…"	['1633652695335575554']	12309	0	0	0	0		
949	en	everyone	800733495744032768	2023-03-09T02:15:29.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652695264370689	1633652695264370689	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652695264370689']	2424	0	0	0	0		
950	en	everyone	1547768887474737152	2023-03-09T02:15:28.000Z	[{'type': 'retweeted', 'id': '1633620156516532226'}]	1633652695184670720	1633652695184670720	"RT @FrankHart77: @FrankHart77 it's a rising time! Follow your conductor! 
@ThomasaMArnold1 
@Maga_Mike_FL 
@Bostonbama84 
@RedeCara_ 
@NONO…"	['1633652695184670720']	22	0	0	0	0		
951	en	everyone	1494118610515681283	2023-03-09T02:15:28.000Z	[{'type': 'quoted', 'id': '1630233999544299522'}]	1633652694685499393	1633652694685499393	I Jesus Christ don't like this Deepfake voice AI needs to be boycott at all MAGA Supporters that try to cheat in the next Election. Americans enemies could use this technology to attack America endangered American lives. Deepfake voice AI is 100% worse than Fox News lying BS. https://t.co/DS0v3kNSlm https://t.co/Mp9EOdGz6i	['1633652694685499393']	1	0	1	0	11		
952	en	everyone	1314944788815319054	2023-03-09T02:15:28.000Z	[{'type': 'retweeted', 'id': '1633496010537181184'}]	1633652693569773568	1633652693569773568	RT @votevets: Let’s not forget @SpeakerMcCarthy gave in to MAGA extremists and handed Tucker Carlson the footage, giving a permission slip…	['1633652693569773568']	211	0	0	0	0		
953	en	everyone	42672436	2023-03-09T02:15:28.000Z	[{'type': 'retweeted', 'id': '1633642526694338560'}]	1633652691791486978	1633652691791486978	RT @pointofsucces: While other countries like Germany &amp; Brazil arrest their traitors &amp; treat them accordingly.Not here in the USA. Here the…	['1633652691791486978']	5	0	0	0	0		
954	en	everyone	2724207536	2023-03-09T02:15:28.000Z	[{'type': 'retweeted', 'id': '1633106180032610306'}]	1633652691363561472	1633652691363561472	RT @mtgreenee: DOJ and Democrats used J6 to target and persecute MAGA Americans. Plain &amp; simple. And while J6 defendants are still persecut…	['1633652691363561472']	7130	0	0	0	0		
955	en	everyone	730444718438408192	2023-03-09T02:15:27.000Z	[{'type': 'retweeted', 'id': '1633551291606523905'}]	1633652688234897409	1633652688234897409	RT @AaronParnas: 🚨 This is the MOST important election of 2023, and a MAGA-funded PAC just dropped $3.2 million to prop up their candidate…	['1633652688234897409']	287	0	0	0	0		
956	en	everyone	755817136703082500	2023-03-09T02:15:23.000Z	[{'type': 'retweeted', 'id': '1633651588962107392'}]	1633652670689947654	1633652670689947654	RT @QuietRetreat: Radical, liberal, woke women get the job done while the lying, racist, bigoted Republican MAGA women ruin everything they…	['1633652670689947654']	1	0	0	0	0		
957	en	everyone	1579555259231477761	2023-03-09T02:15:22.000Z	[{'type': 'retweeted', 'id': '1633519770950672410'}]	1633652666235592704	1633652666235592704	RT @wahlins: @MarshaBlackburn I cannot focus on celebrity news and wacky Republican antics when we are so close to ridding the world of Rus…	['1633652666235592704']	6	0	0	0	0		
958	en	everyone	2622263014	2023-03-09T02:15:21.000Z	[{'type': 'retweeted', 'id': '1633643511210975232'}]	1633652663987613697	1633652663987613697	RT @BillKristol: “Embarrassing as it must be, they forge forward. As their reward, Fox enjoys continued ratings dominance. Carlson’s first…	['1633652663987613697']	33	0	0	0	0		
959	en	everyone	4756631121	2023-03-09T02:15:21.000Z	[{'type': 'retweeted', 'id': '1633507335011463168'}]	1633652662724964353	1633652662724964353	RT @jhowellchrist: @AaronParnas McCarthy is just a lapdog for the Ultra Maga. https://t.co/fwkQW4KsTO	['1633652662724964353']	9	0	0	0	0		
960	en	everyone	96683195	2023-03-09T02:15:21.000Z		1633652661861109760	1633652661861109760	#MAGA Who sold us the lie our nation was bound to honor and respect “Christ in us”??????????	['1633652661861109760']	0	0	0	0	5		
961	en	everyone	1585318537920483328	2023-03-09T02:15:20.000Z	[{'type': 'replied_to', 'id': '1633568185151520768'}]	1633568185151520768	1633652661449904130	@ACTBrigitte It's true.  He also admitted he lies to his viewers. He's  a talk show host that panders to his audience for ratings only.  Clearly, the MAGA are ripe for fleecing, and he knows telling them what they want to hear equals ratings that turn into millions of dollars for him	['1633652661449904130']	0	0	0	0	3	722528529716383744	
962	en	everyone	904866813007278084	2023-03-09T02:15:19.000Z	[{'type': 'retweeted', 'id': '1633569264488820736'}]	1633652657440137216	1633652657440137216	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633652657440137216']	706	0	0	0	0		
963	en	everyone	1587901779605278720	2023-03-09T02:15:18.000Z	[{'type': 'replied_to', 'id': '1632052108517347329'}]	1632052108517347329	1633652649617932288	@b443f7cb04e9406 Why any of you MAGA morons voted for that fat orange f*ck is a better question.	['1633652649617932288']	0	0	0	0	1	3719014169	
964	en	everyone	17056433	2023-03-09T02:15:16.000Z	[{'type': 'retweeted', 'id': '1633641013708492800'}]	1633652642562932736	1633652642562932736	RT @washingtonpost: Sen. J.D. Vance (R-Ohio) campaigned as a MAGA brawler just a few months ago. But on Tuesday, he stood in front of his R…	['1633652642562932736']	47	0	0	0	0		
965	en	everyone	2436290768	2023-03-09T02:15:15.000Z	[{'type': 'retweeted', 'id': '1633517809958531072'}]	1633652640247873536	1633652640247873536	RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…	['1633652640247873536']	1358	0	0	0	0		
966	en	everyone	910658143	2023-03-09T02:15:15.000Z	[{'type': 'retweeted', 'id': '1633527726769332224'}]	1633652639018655745	1633652639018655745	RT @DoppRobin: @Xx17965797N Who cares if it came from a lab or a wet market? Would anything have been different? Would trump have done his…	['1633652639018655745']	1	0	0	0	0		
967	en	everyone	43465466	2023-03-09T02:15:13.000Z	[{'type': 'replied_to', 'id': '1633618921738895361'}]	1633618921738895361	1633652630575538176	@ProjectLincoln @TuckerCarlson 😂😂😂you groomers still think people believe anything you say. The scam is up. I think they should release all the videos so the sheep who listen to the msm can see what the dc swamp are willing to do them to keep power. MAGA🇺🇸FIRST!	['1633652630575538176']	0	0	0	0	6	1205226529455632385	
968	en	everyone	1141855765927358464	2023-03-09T02:15:13.000Z	[{'type': 'retweeted', 'id': '1633546143337680897'}]	1633652629422350336	1633652629422350336	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633652629422350336']	2424	0	0	0	0		
969	en	everyone	893888028866998273	2023-03-09T02:15:11.000Z	[{'type': 'quoted', 'id': '1633576484525998080'}]	1633652623361310720	1633652623361310720	bimbo-bert's  MAGA party occult has allowed poverty driven red states ACUTE long term trauma, so they can blame it all on Brandon? https://t.co/fJrEwMBztf	['1633652623361310720']	0	0	0	0	4		
970	en	everyone	42672436	2023-03-09T02:15:10.000Z	[{'type': 'retweeted', 'id': '1633652382939619328'}]	1633652619632599040	1633652619632599040	RT @LqLana: @MarshaBlackburn How about those nine MAGA Hearings today? None to discuss inflation I’m guessing. Stunts and shows paid for by…	['1633652619632599040']	2	0	0	0	0		
971	en	everyone	872971525510615040	2023-03-09T02:15:10.000Z	[{'type': 'retweeted', 'id': '1633487101600620546'}]	1633652619498475521	1633652619498475521	"RT @RepJeffries: Extreme MAGA Republicans are focused on the privileged few.

House Dems will continue to build an economy that works for a…"	['1633652619498475521']	612	0	0	0	0		
972	en	everyone	839132575310430208	2023-03-09T02:15:10.000Z	[{'type': 'retweeted', 'id': '1633569264488820736'}]	1633652618797936640	1633652618797936640	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633652618797936640']	706	0	0	0	0		
973	en	everyone	1609127883511058433	2023-03-09T02:15:10.000Z	[{'type': 'replied_to', 'id': '1633651891115532288'}]	1633222438015074305	1633652617682513920	"@JohnLogic8 @WendyLeighS @MattWalshBlog Listen, maga boy, when your first thought upon seeing videos of a cat is ""derp de derp, this person must be in a relationship with this animal"" that says far more about you and your tastes than anything I could ever do or say. That's called projection - look it up sometime."	['1633652617682513920']	0	0	1	0	5	1267251122135339010	
974	en	everyone	874828182	2023-03-09T02:15:09.000Z		1633652613194326019	1633652613194326019	Deadbeat 45th president owes millions in unpaid bills to local cops for working his MAGA rallies https://t.co/cAHCdlmKuR  Both Ohio, and Michigan still not paid by #DeadbeatTrump for rallies.	['1633652613194326019']	0	0	0	0	4		
975	en	everyone	773687671243825154	2023-03-09T02:15:09.000Z	[{'type': 'retweeted', 'id': '1633432287059558402'}]	1633652611885805568	1633652611885805568	RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…	['1633652611885805568']	1838	0	0	0	0		
976	en	everyone	91860609	2023-03-09T02:15:08.000Z	[{'type': 'retweeted', 'id': '1633575645581307904'}]	1633652610807767043	1633652610807767043	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633652610807767043']	813	0	0	0	0		
977	en	everyone	964593495003480064	2023-03-09T02:15:08.000Z	[{'type': 'retweeted', 'id': '1633609843050176517'}]	1633652609230979073	1633652609230979073	RT @ybarrap: The MAGA folks on this thread are tying themselves up in a pretzel trying to explain away Tucker's passionate hatred of Trump…	['1633652609230979073']	144	0	0	0	0		
978	en	everyone	224522638	2023-03-09T02:15:06.000Z	[{'type': 'retweeted', 'id': '1633517809958531072'}]	1633652602767556608	1633652602767556608	RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…	['1633652602767556608']	1358	0	0	0	0		
979	en	everyone	1589323437604065280	2023-03-09T02:15:06.000Z	[{'type': 'retweeted', 'id': '1633277681000230912'}]	1633652601773256707	1633652601773256707	RT @RepTroyNehls: United States Capitol Police Lieutenant Tarik Johnson was wearing a MAGA hat and shouting into a bullhorn on January 6 to…	['1633652601773256707']	2992	0	0	0	0		
980	en	everyone	4540819156	2023-03-09T02:15:06.000Z	[{'type': 'replied_to', 'id': '1633611546281537537'}]	1633498483519782913	1633652599718117376	@JMFDSJ @MarshaBlackburn She's maga, they appear to be afraid of many things.	['1633652599718117376']	0	0	0	0	2	4399115542	
981	en	everyone	1332536251879206914	2023-03-09T02:15:03.000Z	[{'type': 'replied_to', 'id': '1633641607785328641'}]	1633338980459765761	1633652590071148548	@duvimom @A_cartoon_dog @aaronwedderburn @Syrinx2011 It’s a 100% thing as far as MAGA leadership is concerned &amp; if they regain power Ukraine is f*cked. People who align with Ukraine but support MAGA are undermining Ukraine just as badly as any vatnik or tankie. That’s just the truth.	['1633652590071148548']	0	0	1	0	23	1512991686351273987	
982	en	everyone	1519126652361396224	2023-03-09T02:15:02.000Z	[{'type': 'retweeted', 'id': '1633621571205050369'}]	1633652585990361088	1633652585990361088	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633652585990361088']	577	0	0	0	0		
983	en	everyone	55060090	2023-03-09T02:15:02.000Z	[{'type': 'retweeted', 'id': '1633612605129641984'}]	1633652583469563904	1633652583469563904	RT @realTuckFrumper: MAGA hoaxer Jacob Wohl found to have violated the KKK Act by federal judge https://t.co/4bdFfhmKTG	['1633652583469563904']	69	0	0	0	0		
984	en	everyone	1493706377839230977	2023-03-09T02:15:01.000Z	[{'type': 'replied_to', 'id': '1633523336075436045'}]	1633277221757485056	1633652581682626561	@CamilleTine1 @VaultedPolitics @BeverlyFolkers IT'S NOT THERE BECAUSE IT DIDN'T CAUSE A FUUUUUUCKING INSURRECTION,  YOU WAFFLE TWAAAAAAT!!! Man, you people are fuuuuuuucking exacerbatingly fuuuuuucking IGNORANT AND OBLIVIOUS TO REALITY!!!  THIS COUNTRY HAAAAATES YOU  MAGA SCUUUUUUM!!!!	['1633652581682626561']	0	0	0	0	3	1590001051226226688	
985	en	everyone	52501672	2023-03-09T02:15:01.000Z	[{'type': 'retweeted', 'id': '1633277681000230912'}]	1633652578406858754	1633652578406858754	RT @RepTroyNehls: United States Capitol Police Lieutenant Tarik Johnson was wearing a MAGA hat and shouting into a bullhorn on January 6 to…	['1633652578406858754']	2992	0	0	0	0		
986	en	everyone	2429600696	2023-03-09T02:15:00.000Z	[{'type': 'retweeted', 'id': '1633575645581307904'}]	1633652575433048065	1633652575433048065	"RT @OccupyDemocrats: BREAKING: Former GOP Rep. Liz Cheney says ""bring it on"" to rumors that MAGA Republicans plan to launch their own inves…"	['1633652575433048065']	813	0	0	0	0		
987	en	everyone	842029626608123904	2023-03-09T02:14:58.000Z	[{'type': 'retweeted', 'id': '1633624793462489089'}]	1633652567225032704	1633652567225032704	RT @AnthonyResists: Ok Magats .  Can you admit now since Fox and Tucker Admitted what a disaster the last 4 years have been ? #maga #MAGA #…	['1633652567225032704']	14	0	0	0	0		
988	en	everyone	1594767041285820419	2023-03-09T02:14:58.000Z	[{'type': 'retweeted', 'id': '1633602769386106880'}]	1633652566750838785	1633652566750838785	"RT @emma6USA: Wednesday Blessings🙏
@Bellamari8mazz @LindaNTx @SirFlyzalot @1mir_r @JanetTX_Blessed @JanetFr11616397 @laura_7771 @PriamtheB…"	['1633652566750838785']	118	0	0	0	0		
989	en	everyone	1316508477834002488	2023-03-09T02:14:57.000Z	[{'type': 'retweeted', 'id': '1633519309967302659'}]	1633652563483435008	1633652563483435008	RT @SenWarren: I'm calling for answers after reports indicated that @Walgreens would not dispense medication abortion in response to threat…	['1633652563483435008']	321	0	0	0	0		
990	en	everyone	20723785	2023-03-09T02:14:56.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633652559490748420	1633652559490748420	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633652559490748420']	665	0	0	0	0		
991	en	everyone	1595271092599492608	2023-03-09T02:14:55.000Z	[{'type': 'replied_to', 'id': '1633641877219028994'}]	1633525887332401153	1633652555522736128	@Daytobehappy @Liz_Cheney @HouseGOP F her our turn now, they couldn’t prove chit, we have the evidence, we should have the trials, they had their turn n hid evidence that proves they were just trying to arrest maga ppl set up better yet they should release the innocent political prisoners n replace them w swamp	['1633652555522736128']	0	0	0	0	2	1029096279685648385	
992	en	everyone	4155856534	2023-03-09T02:14:54.000Z	[{'type': 'retweeted', 'id': '1633600197602476033'}]	1633652551013810176	1633652551013810176	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633652551013810176']	665	0	0	0	0		
993	en	everyone	1202790001412460544	2023-03-09T02:14:54.000Z	[{'type': 'retweeted', 'id': '1631353391233503232'}]	1633652548434542592	1633652548434542592	"RT @MeidasTouch: 📺 NEW VIDEO

Even MAGA Republicans like Marjorie Taylor Greene agree: America is #SaferWithBiden https://t.co/nIwPBf3BD2"	['1633652548434542592']	5208	0	0	0	0		
994	en	everyone	1138471129004175360	2023-03-09T02:14:53.000Z		1633652547549564929	1633652547549564929	Trump lied 🤥 people died…#coup attempt failed #IndictTrumpAndHisAccomplices Maga… https://t.co/NMNaqkgl8m	['1633652547549564929']	1	0	2	0	17		
995	en	everyone	1468206503383474181	2023-03-09T02:14:53.000Z	[{'type': 'retweeted', 'id': '1633465085313298438'}]	1633652547314413568	1633652547314413568	"RT @MarissaMeleske: MY INTERNET JUST BROKE OH MY GOD! 

No one deserves to be standing next to the GOAT President @realDonaldTrump more tha…"	['1633652547314413568']	55	0	0	0	0		
996	en	everyone	1586164613670109184	2023-03-09T02:14:53.000Z	[{'type': 'retweeted', 'id': '1633541952833478691'}]	1633652546177998848	1633652546177998848	"RT @Voice_OfReality: ANTIFA NOT MAGA BREAKING IN

https://t.co/IO13q9HP9C"	['1633652546177998848']	12	0	0	0	0		
